Year,County,DSCI,Income,Agriculture,Aquaculture,Barren,Developed,Forest,Grassland,Open_Water,Shrubland,Wetlands,VACO2,PQ1,PQ2,PQ3,PQ4,TQ1,TQ2,TQ3,TQ4
2013,51163,40.37735849056604,,0.0585250455668329,0.0,0.0007731326850661,0.0714075062683308,0.692625690441605,0.1737328025683965,0.0029311963953628,4.626074405780742e-06,0.0,105.7674022312763,4.246666666666666,5.263333333333333,4.316666666666666,3.973333333333333,36.53333333333334,62.300000000000004,69.56666666666666,45.4
2014,51163,8.346153846153847,,0.0684231100173015,0.0,0.0015508914445379,0.0700185274279951,0.6868112931728394,0.1677084971734685,0.0052939638981153,0.0001642256414052,2.9491224336852235e-05,107.4426175725116,3.7000000000000006,4.056666666666667,3.1733333333333333,3.716666666666667,33.43333333333333,62.666666666666664,68.8,44.63333333333333
2015,51163,12.923076923076923,,0.1057595782870571,0.0,0.0054020983873504,0.0700034926861763,0.7065409222541935,0.1065801282347825,0.0051540251473404,0.0005400941868749,1.966081622456816e-05,107.6209517155737,2.9033333333333338,4.02,4.486666666666667,4.37,34.0,64.36666666666667,70.63333333333334,50.5
2016,51163,26.46153846153846,,0.0939763885162329,0.0,0.0050146646558663,0.0704331393466132,0.7056550290054865,0.1192885328867629,0.0051829381123765,0.0004342727348426,1.5034741818787411e-05,110.0655001561514,3.5866666666666664,5.176666666666667,3.486666666666667,2.703333333333333,38.56666666666667,62.06666666666666,73.86666666666667,47.43333333333334
2017,51163,58.42307692307692,,0.1033389848542324,0.0,0.0008939888789171,0.0704846044243775,0.7068739996114097,0.1126310335575437,0.0054766938371436,0.0002978035398721,2.891296503612964e-06,105.5849737356018,2.07,5.833333333333333,3.02,2.09,42.36666666666667,63.36666666666667,70.4,46.0
2018,51163,27.192307692307693,,0.1073590435128558,0.0,0.0006782981597476,0.0698866843074304,0.705512198958208,0.1105371566296272,0.0055171719881942,0.0004151901779188,9.425626601778264e-05,110.0567857447943,3.48,5.206666666666667,6.616666666666667,6.053333333333334,37.53333333333333,63.53333333333333,72.53333333333332,45.56666666666666
2019,51163,22.547169811320757,,0.1181255378806807,0.0,0.0006899910237546,0.064071999666861,0.7097925515671414,0.1023540666092927,0.0038872000592247,0.0010341189861469,4.453420689782812e-05,106.7946258676866,4.553333333333333,4.383333333333334,3.0,4.05,38.86666666666667,64.10000000000001,72.76666666666667,46.166666666666664
2020,51163,0.0384615384615384,,0.1256096770909494,0.0,0.0004789493655656,0.0640548501143,0.7077622189932345,0.0968507343890272,0.0038229183055835,0.0013009143999481,0.0001197373413914,98.17584856707008,3.4966666666666666,5.693333333333334,5.3933333333333335,4.926666666666667,43.23333333333333,59.93333333333334,71.33333333333333,47.26666666666667
2021,51163,52.73076923076923,,0.0960363852351547,0.0,0.0003874953515016,0.0704917663021318,0.6921997185742715,0.1351728373855515,0.0038859421891636,0.0017298486512559,9.600631096906804e-05,97.95340269664597,3.483333333333333,3.176666666666667,5.213333333333334,1.4233333333333336,38.699999999999996,61.53333333333333,71.89999999999999,48.699999999999996
2022,51163,36.19230769230769,,0.0989193644000404,0.0,0.0003192458395384,0.0703271980683313,0.6907832222431068,0.1333857698480401,0.0038095513497101,0.0023168457123028,0.0001388025389297,,3.4499999999999997,3.82,4.260000000000001,4.516666666666667,38.166666666666664,62.46666666666666,71.03333333333333,44.0
2008,51027,189.0754716981132,29484.0,0.0019606558507611,0.0,0.0102853399079326,0.065628523646144,0.8617596248340545,0.059947931932208,0.0003958552438751,2.206858502439613e-05,0.0,116.7632089600013,3.0933333333333333,3.436666666666667,3.786666666666667,3.06,38.63333333333333,61.633333333333326,69.13333333333334,43.86666666666667
2009,51027,32.61538461538461,29343.0,0.0009620523784072,0.0,0.0116032482198582,0.06563059257599,0.8672133239082085,0.0539404493025982,0.0006372303925794,1.3103222358235204e-05,0.0,105.9076994903832,3.66,5.21,4.483333333333333,3.233333333333333,38.1,62.0,68.83333333333333,45.099999999999994
2010,51027,19.903846153846157,29887.0,0.0012213582524439,0.0,0.0056254202513749,0.0626996086274374,0.8807130911536007,0.0489605351631868,0.0007751590489819,4.827502974086654e-06,0.0,111.8865601746905,3.0766666666666667,5.296666666666667,3.5500000000000003,3.4299999999999997,34.800000000000004,65.0,72.0,42.56666666666667
2011,51027,7.903846153846154,31898.0,0.0013530801193082,0.0,0.0085453699074153,0.065627834002862,0.8770083274426304,0.0467391941518249,0.000613782520991,0.000112411854968,0.0,102.5194001632323,3.6033333333333335,5.46,5.153333333333333,4.010000000000001,39.03333333333333,63.53333333333333,71.06666666666668,47.06666666666666
2012,51027,10.884615384615383,32189.0,0.0006572300477577,0.0,0.0070557404182686,0.0656712815296288,0.8821082395131118,0.0436199375872829,0.0008103308563645,7.724004758538646e-05,0.0,98.56258399481332,3.5366666666666666,3.9600000000000004,6.043333333333333,2.703333333333333,44.199999999999996,63.133333333333326,70.23333333333333,45.26666666666667
2013,51027,0.1698113207547169,31360.0,0.0004006827468491,0.0,0.0088729504663712,0.0656699022430647,0.8751324977155567,0.0494694919053119,0.0004317166945397,2.275822830640851e-05,0.0,105.7674022312763,4.033333333333333,4.973333333333334,5.36,4.133333333333334,37.0,61.666666666666664,69.6,45.0
2014,51027,27.48076923076923,31821.0,0.0010848088826054,0.0,0.0114591127739176,0.0657050740504474,0.8695898346580231,0.0513522180652057,0.0006930914984224,0.000114480784814,1.3792865640247582e-06,107.4426175725116,2.823333333333333,3.3733333333333335,4.556666666666667,4.236666666666666,34.13333333333333,63.166666666666664,69.33333333333333,44.73333333333333
2015,51027,13.826923076923077,31263.0,0.0017765210944638,0.0,0.0143052705987827,0.0657588662264443,0.8994038033827003,0.0176231444285443,0.0009399837933828,0.0001924104756814,0.0,107.6209517155737,4.293333333333333,4.343333333333334,4.87,3.873333333333333,34.733333333333334,63.96666666666666,70.46666666666665,51.36666666666667
2016,51027,51.26923076923077,31024.0,0.0010861881691694,0.0,0.0170052240478612,0.0657699005189565,0.8958652437026948,0.0192748400889639,0.0009848106067136,1.3792865640247582e-05,0.0,110.0655001561514,2.676666666666667,5.14,4.633333333333334,3.3633333333333333,39.43333333333333,62.29999999999999,73.66666666666667,47.76666666666667
2017,51027,13.5,33426.0,0.0013234254581817,0.0,0.0165804037861416,0.0657547283667523,0.8934452854261133,0.0221389286391613,0.0007379183117532,1.9310011896346616e-05,0.0,105.5849737356018,3.253333333333334,6.136666666666667,3.716666666666667,3.1666666666666665,43.36666666666667,63.6,69.93333333333334,46.36666666666667
2018,51027,8.75,34995.0,0.0014723884070964,0.0,0.0171734970086722,0.0657340390682919,0.896827985724384,0.0178534852847364,0.0006448164686815,0.000280684815779,1.3103222358235204e-05,110.0567857447943,5.19,5.113333333333333,5.37,4.993333333333333,38.699999999999996,63.63333333333333,72.69999999999999,45.9
2019,51027,34.43396226415094,36995.0,0.0032709780865847,0.0,0.0066536783848554,0.0539183807175738,0.9162221341011362,0.0167210910156721,0.0005151635316632,0.0026709884312339,2.7585731280495164e-05,106.7946258676866,5.24,5.13,2.39,4.266666666666667,40.46666666666666,63.76666666666667,72.50000000000001,47.333333333333336
2020,51027,0.5192307692307693,39621.0,0.0034199410354993,0.0,0.0064350614644575,0.0539211392907018,0.9180655505939552,0.0158362786848502,0.0005393010465336,0.0017496250064654,3.3102877536594195e-05,98.17584856707008,5.986666666666667,5.9433333333333325,6.009999999999999,2.776666666666667,43.666666666666664,59.6,70.86666666666666,47.366666666666674
2021,51027,7.269230769230769,43165.0,0.0029620178962431,0.0,0.0046212996327649,0.0594224237513146,0.9037837278667608,0.0155590420854812,0.0005434389062257,0.0130804641299287,2.7585731280495164e-05,97.95340269664597,5.326666666666667,2.8699999999999997,5.46,2.74,39.73333333333333,60.53333333333334,70.63333333333333,48.5
2022,51027,24.57692307692308,45289.0,0.0030578783124428,0.0,0.0049571559111049,0.0594210444647506,0.905066464371304,0.0143163048912949,0.0005110256719711,0.0126280581369286,4.206824020275513e-05,,4.303333333333334,3.9133333333333336,6.400000000000001,2.5333333333333337,39.0,62.666666666666664,70.43333333333334,44.93333333333334
2008,51157,67.35849056603773,50775.0,0.1235682719030479,0.0,0.0003345417623972,0.0459129280214523,0.6815045267275437,0.1469731780816568,0.0016609933417077,2.082750271733825e-05,2.4732659476839165e-05,116.7632089600013,2.143333333333333,5.336666666666667,3.9599999999999995,2.4,38.06666666666667,61.866666666666674,70.1,44.23333333333333
2009,51157,39.51923076923077,49211.0,0.0997298933241345,0.0,0.0005480236652499,0.0469933547249142,0.6817622670736708,0.1688537714051405,0.0016870277201043,0.000288981600203,0.0001366804865825,105.9076994903832,1.5599999999999998,5.456666666666667,2.776666666666667,4.430000000000001,36.0,61.76666666666667,69.96666666666667,44.96666666666667
2010,51157,90.5,48613.0,0.0582987835436694,0.0,0.0007224540005076,0.0438223674361995,0.6859173538657798,0.2090196103955273,0.0020970691798519,1.5620627038003683e-05,0.0001067409514263,111.8865601746905,4.233333333333333,2.533333333333333,3.766666666666667,3.403333333333333,36.300000000000004,65.26666666666667,73.2,43.5
2011,51157,49.09615384615385,51697.0,0.0548010648060764,0.0,0.0003579727029542,0.0452841977831726,0.6850985726652044,0.2118768834245621,0.0020944657420123,0.0003866105191905,0.0001002323568271,102.5194001632323,2.823333333333333,5.28,3.763333333333333,3.6166666666666667,37.03333333333333,63.63333333333333,72.10000000000001,47.1
2012,51157,53.63461538461539,54079.0,0.0563631275098767,0.0,0.000930729027681,0.0442792707770611,0.6867803935096295,0.2081617776273569,0.0019187336878347,0.0008747551141282,0.0006912127464316,98.56258399481332,1.843333333333333,3.063333333333333,3.9899999999999998,3.276666666666667,42.86666666666667,62.79999999999999,71.76666666666667,45.366666666666674
2013,51157,1.0566037735849056,53635.0,0.0607928769940706,0.0,0.0003605761407939,0.0468631828329308,0.6815305611059403,0.208505431422193,0.0016128297416738,0.0001288701730635,0.0002056715893337,105.7674022312763,3.0933333333333333,4.286666666666666,3.5000000000000004,4.543333333333334,36.06666666666667,61.73333333333333,69.43333333333334,44.800000000000004
2014,51157,26.903846153846157,54341.0,0.0620867856003853,0.0,0.0004998600652161,0.0471248283358174,0.6783660824118248,0.2092578249578568,0.00250320548284,4.035328651484285e-05,0.0001210598595445,107.4426175725116,2.8633333333333333,4.920000000000001,2.7066666666666666,3.56,32.166666666666664,61.9,68.96666666666665,44.9
2015,51157,4.865384615384615,55216.0,0.1038394199540493,0.0,0.0025565759585532,0.0472185520980454,0.6971563950196235,0.1460489576485749,0.0026945581640556,0.000382705362431,0.0001028357946668,107.6209517155737,2.4633333333333334,4.626666666666666,4.496666666666667,4.006666666666667,32.23333333333333,63.76666666666666,71.0,50.26666666666667
2016,51157,28.51923076923077,57397.0,0.0887446873596584,0.0,0.0026359808126631,0.047386473838704,0.6893018230573472,0.1685491691778994,0.0024823779801227,0.00078233307082,0.000117154702785,110.0655001561514,2.61,3.766666666666667,5.316666666666666,1.906666666666667,38.73333333333333,61.166666666666664,73.96666666666667,47.29999999999999
2017,51157,59.44230769230769,59792.0,0.0888110750245699,0.0,0.0026919547262159,0.047605162617236,0.69053194743659,0.1671992866580319,0.0026568083153804,0.0002369128434097,0.0002668523785658,105.5849737356018,1.9633333333333332,4.206666666666666,2.7433333333333336,2.1566666666666667,41.300000000000004,62.833333333333336,70.16666666666667,45.73333333333333
2018,51157,40.15384615384615,64111.0,0.0995658767402354,0.0,0.0004412827138236,0.0471339403682562,0.6903939652310876,0.1586105452249695,0.0027869802073638,0.0007484883789043,0.0003189211353592,110.0567857447943,2.6633333333333336,8.733333333333333,9.12,5.373333333333332,37.1,63.03333333333334,73.03333333333333,45.666666666666664
2019,51157,24.83018867924528,67515.0,0.0993904034427951,0.0,0.0011025587955423,0.0462072367950034,0.706288490301518,0.1437830393393498,0.0021309194194839,0.0009203176723122,0.0001770342339949,106.7946258676866,3.2166666666666663,4.483333333333333,2.8866666666666667,3.1366666666666667,37.733333333333334,64.33333333333333,73.06666666666666,45.9
2020,51157,7.653846153846154,70931.0,0.1112579177980906,0.0,0.0009684902226746,0.0461985457025849,0.7047328450962372,0.1330997154409103,0.0022480949120418,0.0011403191331491,0.0003540716943111,98.17584856707008,2.7866666666666666,4.456666666666666,5.6000000000000005,4.1066666666666665,42.6,60.0,71.93333333333334,47.699999999999996
2021,51157,16.096153846153847,76658.0,0.0861649047855217,0.0,0.0004608096973105,0.0529892100237824,0.6809947241194825,0.1750907625879801,0.0021035832509993,0.0018653680684914,0.0003306374664318,97.95340269664597,1.9566666666666668,3.5833333333333335,5.11,2.296666666666667,38.333333333333336,61.666666666666664,72.66666666666667,48.9
2022,51157,31.173076923076923,79425.0,0.0889213454186176,0.0,0.0004699254237464,0.0529896238904357,0.6809909308298414,0.1711817257588124,0.0021114100756697,0.0026737585051945,0.000661280097682,,2.17,4.890000000000001,3.543333333333333,3.8666666666666667,37.26666666666667,61.333333333333336,71.46666666666665,45.0
2008,51107,40.35849056603774,63152.0,0.1773233856252462,0.0,0.00206069826404,0.1987750478840675,0.3412212320588915,0.2714354953442619,0.0038780594635784,0.0012693527967428,0.0040367285631713,116.7632089600013,2.2866666666666666,5.896666666666667,3.7533333333333334,2.436666666666667,38.46666666666667,62.833333333333336,71.66666666666667,44.73333333333333
2009,51107,33.71153846153846,61761.0,0.1907242577719525,0.0,0.006092760088988,0.2002110699030718,0.3432492631553683,0.2465357802152966,0.0054754172897317,0.0020860319858237,0.005625419589767,105.9076994903832,1.6733333333333331,5.843333333333334,2.67,4.756666666666667,36.166666666666664,62.43333333333334,71.53333333333335,45.43333333333334
2010,51107,47.63461538461539,63771.0,0.2208460529728122,0.0,0.0323971634231724,0.1375281087643343,0.3693643302530638,0.2304195330995075,0.0049440758091624,7.333445779501953e-05,0.004427401220152,111.8865601746905,3.8733333333333335,2.5466666666666664,3.7000000000000006,2.8633333333333333,36.93333333333334,65.83333333333333,74.83333333333333,44.06666666666666
2011,51107,46.17307692307692,66780.0,0.200271737499975,0.0,0.0024053702156766,0.1997250624509575,0.3840512221187391,0.1989503839058865,0.0052234134256725,0.0055840856226462,0.0037887247604463,102.5194001632323,2.99,4.096666666666667,4.993333333333333,3.7733333333333334,36.86666666666667,65.10000000000001,74.10000000000001,47.56666666666666
2012,51107,44.05769230769231,69127.0,0.214063948980551,0.0,0.0083234609597347,0.2005704087462674,0.3849239021664999,0.1800507607783319,0.0060547595063124,0.0026647075255153,0.0033480513367871,98.56258399481332,1.8233333333333333,3.6199999999999997,3.7066666666666666,4.053333333333333,43.06666666666666,63.93333333333334,73.7,45.56666666666666
2013,51107,6.830188679245283,67601.0,0.1248072470444546,0.0,0.0034973869599333,0.1992243881072843,0.3475779961959416,0.3120907853920426,0.0042100645543231,0.0025107051641458,0.0060814265818742,105.7674022312763,3.123333333333333,3.8466666666666662,2.52,4.6866666666666665,36.53333333333333,62.9,71.3,45.166666666666664
2014,51107,0.0,68707.0,0.1079449884898235,0.0,0.0056847538328921,0.2126605941291099,0.3432232627566956,0.3175335355142112,0.0053900826479339,0.001797360892867,0.0057654217364666,107.4426175725116,3.4766666666666666,4.756666666666667,2.94,3.4,31.733333333333334,62.79999999999999,70.53333333333335,45.56666666666666
2015,51107,1.0192307692307692,71069.0,0.1547903734523929,0.0,0.0074087802679641,0.2115912443990807,0.374918415415703,0.2382236527626756,0.0053234149590293,0.0031313813478473,0.0046127373953067,107.6209517155737,2.5399999999999996,4.133333333333333,3.3266666666666667,3.49,31.066666666666666,64.76666666666667,72.53333333333335,50.5
2016,51107,43.55769230769231,73857.0,0.144302212633927,0.0,0.0108248326474339,0.2110212356589467,0.3711943583134941,0.2483418079077212,0.0060734264592057,0.0028380435166672,0.0054040828626038,110.0655001561514,3.1333333333333333,4.03,3.6566666666666667,1.7700000000000002,38.833333333333336,62.03333333333334,75.7,47.633333333333326
2017,51107,67.67307692307692,75632.0,0.1522516678589071,0.0,0.0075954497968968,0.2111932382963205,0.3690976594974456,0.2465517804606337,0.0050474107269644,0.0026853745090758,0.0055774188537557,105.5849737356018,2.3833333333333333,4.263333333333333,5.043333333333333,2.2433333333333336,41.36666666666667,64.39999999999999,71.83333333333333,46.5
2018,51107,26.5,78609.0,0.1576717509668481,0.0,0.0090121381861188,0.2098512177186716,0.3637482441397435,0.241239032331829,0.0054774173203989,0.0046927386219922,0.0083074607143976,110.0567857447943,2.5466666666666664,6.0200000000000005,7.286666666666666,4.83,37.06666666666666,64.06666666666666,74.43333333333334,46.199999999999996
2019,51107,21.73584905660377,81966.0,0.132984258987031,0.0,0.0041720917860192,0.2238995924577007,0.3713828370890826,0.2508521854147458,0.0050374441571047,0.0027087262586443,0.0089628638496713,106.7946258676866,3.9133333333333336,4.12,2.733333333333333,3.3533333333333335,37.76666666666667,65.93333333333334,75.03333333333335,46.36666666666667
2020,51107,5.557692307692308,85393.0,0.1300177626999304,0.0,0.0045593596893394,0.2238933651248323,0.3717211682842459,0.2504587363945986,0.005548176656185,0.0034051842546733,0.0103962468961948,98.17584856707008,2.6966666666666668,4.0633333333333335,4.666666666666667,4.006666666666667,42.93333333333334,61.63333333333333,74.06666666666668,48.833333333333336
2021,51107,12.423076923076923,92163.0,0.1031084265861309,0.0,0.0056408358917434,0.2506861872522842,0.3311559346780403,0.2925054418299215,0.0052121563646909,0.0024614071755485,0.0092296102216399,97.95340269664597,2.42,3.6366666666666667,4.34,1.666666666666667,38.83333333333333,62.96666666666667,74.06666666666668,49.56666666666666
2022,51107,25.692307692307693,96862.0,0.0958135571863168,0.0,0.0046256016182271,0.250721875202095,0.331013865470864,0.3006814395234923,0.0049342861885989,0.0032075193694567,0.0090018554409489,,2.07,4.673333333333333,3.6266666666666665,2.956666666666667,38.300000000000004,62.86666666666667,73.33333333333333,45.76666666666667
2008,51091,42.0,31023.0,0.0561934165834583,0.0,0.0005389394173605,0.0345330653954938,0.8010436206702066,0.1075606097953283,0.0001069523184839,2.506694964467599e-06,2.0889124703896656e-05,116.7632089600013,3.4433333333333334,4.363333333333333,3.0500000000000003,2.813333333333333,33.699999999999996,57.333333333333336,64.63333333333334,39.333333333333336
2009,51091,60.21153846153846,31877.0,0.0314623640640209,0.0,0.0006768076404062,0.0360303978542691,0.8014889768088937,0.1302052565393404,7.603641392218383e-05,9.191214869714527e-06,5.096946427750784e-05,105.9076994903832,2.4966666666666666,4.973333333333334,3.7266666666666666,4.74,32.43333333333333,57.300000000000004,63.833333333333336,40.400000000000006
2010,51091,57.17307692307692,32817.0,0.0090132395272373,0.0,0.000134525963093,0.0275611111343212,0.7499513283394399,0.2132537318421283,7.520084893402797e-05,0.0,1.0862344846026262e-05,111.8865601746905,3.58,3.15,4.3500000000000005,2.8433333333333337,29.86666666666667,60.53333333333333,67.13333333333334,37.9
2011,51091,39.71153846153846,36243.0,0.0102172886751699,0.0,0.0001336903981049,0.030154704857557,0.7516517030903371,0.2076855267610576,0.0001420460479864,1.0862344846026262e-05,4.177824940779332e-06,102.5194001632323,3.31,5.883333333333333,4.763333333333333,4.136666666666667,32.766666666666666,59.166666666666664,66.83333333333333,43.13333333333333
2012,51091,30.346153846153847,37074.0,0.0099574279638534,0.0,8.104980385111903e-05,0.0307329158293609,0.7647775934892777,0.1942813932210612,0.0001086234484602,5.5147289218287177e-05,5.848954917091064e-06,98.56258399481332,3.35,3.4766666666666666,5.1066666666666665,2.1533333333333338,38.699999999999996,58.53333333333333,66.26666666666667,40.96666666666667
2013,51091,38.77358490566038,36584.0,0.0166093608345623,0.0,0.0002214247218613,0.0360771894936058,0.7991176433725075,0.147716191996123,0.0001587573477496,1.7546864751273194e-05,8.18853688392749e-05,105.7674022312763,3.2100000000000004,4.44,3.856666666666667,4.093333333333334,31.0,57.5,64.93333333333334,40.36666666666667
2014,51091,42.34615384615385,38885.0,0.0195037579535342,0.0,0.0004971611679527,0.0353744793385667,0.7922693527295819,0.1519174127565706,0.000327541475357,3.0080339573611187e-05,8.021423886296317e-05,107.4426175725116,3.013333333333333,3.7166666666666663,2.393333333333333,3.6733333333333333,27.96666666666667,58.06666666666666,64.03333333333333,40.13333333333333
2015,51091,6.9423076923076925,39730.0,0.0263370084266729,0.0,0.0003843598945516,0.0357329367184856,0.8148087182850864,0.1222698958468242,0.0003868665895161,5.7653984182754775e-05,2.256025468020839e-05,107.6209517155737,3.3433333333333337,6.123333333333332,4.546666666666667,3.736666666666667,28.0,59.56666666666666,65.96666666666667,46.5
2016,51091,32.5,39206.0,0.023035691158469,0.0,0.0017087304007787,0.0360855451434874,0.807022088160462,0.1313967722124507,0.0003668130298004,0.000123663618247,0.0002606962763046,110.0655001561514,3.0700000000000003,4.64,3.9966666666666666,3.263333333333333,33.6,57.36666666666667,69.36666666666666,42.96666666666666
2017,51091,41.80769230769231,41410.0,0.0270146516320673,0.0,0.0005439528072894,0.0358950363261878,0.8123396237450858,0.123909274353586,0.0002673807962098,1.6711299763117326e-05,1.336903981049386e-05,105.5849737356018,2.713333333333333,4.6033333333333335,3.293333333333333,2.9766666666666666,37.5,58.56666666666666,65.13333333333333,41.6
2018,51091,11.538461538461538,41597.0,0.0280699702121081,0.0,0.0011238349090696,0.0356401890048003,0.8093574923023575,0.1251275281063172,0.0004085912792082,0.0001378682230457,0.000134525963093,110.0567857447943,3.6833333333333336,6.096666666666667,6.563333333333333,4.9766666666666675,32.46666666666667,58.833333333333336,68.1,41.199999999999996
2019,51091,12.056603773584904,43089.0,0.038680842317057,0.0,0.0008547836971107,0.0293475736008034,0.8136972611827934,0.1154893824668238,0.0002281094323668,0.0014037503530265,0.0002982969500181,106.7946258676866,3.763333333333333,4.376666666666666,3.22,3.8466666666666662,34.36666666666667,59.833333333333336,67.96666666666667,42.0
2020,51091,0.4615384615384615,44320.0,0.0447828539199097,0.0,0.0021842033799168,0.0293739424703891,0.8124459484865576,0.1091424871007499,0.0001704581061603,0.0013385974807294,0.0005615090555868,98.17584856707008,3.606666666666667,6.206666666666667,5.44,3.59,38.4,55.166666666666664,66.96666666666665,43.400000000000006
2021,51091,52.63461538461539,48161.0,0.0318559950267047,0.0,0.0003099953876697,0.0319696321499475,0.7947922446005655,0.1393826161939585,0.0001963582644269,0.0011597671107427,0.0003333912659843,97.95340269664597,3.4233333333333333,3.8633333333333333,4.97,1.6733333333333336,33.63333333333333,56.76666666666667,67.1,44.300000000000004
2022,51091,51.34615384615385,50481.0,0.0359363393363709,0.0,0.000508864180056,0.03179440215979,0.794348683094596,0.1348648836088079,0.0001671146732532,0.0019677752775565,0.0004119376695691,,3.2566666666666664,4.753333333333333,3.3966666666666665,3.546666666666667,32.53333333333334,57.63333333333333,66.06666666666666,39.2
2008,51169,259.1132075471698,26740.0,0.0636553566233835,0.0,0.0010075254800097,0.0552945721983599,0.7139788677658284,0.1644872424182417,0.0014448508804237,0.000126424452037,5.160181715799122e-06,116.7632089600013,3.986666666666667,2.9966666666666666,3.6166666666666667,3.5933333333333333,39.76666666666667,62.86666666666667,70.9,45.5
2009,51169,49.26923076923077,26047.0,0.0367456539982055,0.0,0.000499892603718,0.0553752000376693,0.7146296956847336,0.1916517290156373,0.0010120406390111,7.675770302251193e-05,9.030318002648463e-06,105.9076994903832,4.203333333333333,4.6466666666666665,5.32,4.526666666666666,39.43333333333334,63.300000000000004,69.96666666666665,46.5
2010,51169,5.269230769230769,26788.0,0.050603321995984,0.0,0.0025059132457349,0.0501401956869911,0.7210341262167548,0.173176343404933,0.0018570203949732,0.000653408009763,2.967104486584495e-05,111.8865601746905,3.1,4.0633333333333335,4.3,3.503333333333334,35.9,66.06666666666666,73.39999999999999,43.800000000000004
2011,51169,7.6923076923076925,28607.0,0.0368146714286543,0.0,0.0008391745515318,0.0546908309376114,0.7215598197290518,0.1840978680064218,0.0017183405113611,0.0002786498126531,6.450227144748903e-07,102.5194001632323,4.203333333333333,5.38,4.463333333333334,4.693333333333334,40.36666666666667,64.5,72.23333333333333,48.4
2012,51169,17.057692307692307,28506.0,0.0371455680811799,0.0,0.0011997422489232,0.0548985282516723,0.7218107335649825,0.1831180785031345,0.001438400653279,0.0003637928109638,2.515588586452072e-05,98.56258399481332,4.329999999999999,2.91,6.333333333333333,3.013333333333333,45.73333333333333,64.66666666666667,71.16666666666667,46.800000000000004
2013,51169,0.490566037735849,28339.0,0.0491120294801181,0.0,0.0005224683987246,0.0547669436179195,0.7155856193475854,0.1777243985646954,0.0016048165136135,0.0006643733959091,1.9350681434246703e-05,105.7674022312763,5.483333333333333,5.8066666666666675,4.293333333333334,3.85,38.63333333333333,62.666666666666664,70.53333333333333,46.06666666666666
2014,51169,29.76923076923077,29255.0,0.0528376806789251,0.0,0.0005366588984431,0.0546921209830404,0.7163731920819592,0.1722094543559351,0.0018383147362534,0.0014190499718447,9.352829359885908e-05,107.4426175725116,3.0033333333333334,3.526666666666666,4.510000000000001,4.873333333333333,36.166666666666664,64.46666666666665,70.13333333333334,45.53333333333333
2015,51169,16.442307692307693,30068.0,0.0733668186125174,0.0,0.003621157519062,0.0546901859148969,0.7499053429166508,0.1147992076540975,0.0019969903240142,0.0015925610820385,2.773597672242028e-05,107.6209517155737,3.783333333333333,4.096666666666667,4.59,4.923333333333333,36.0,65.53333333333333,71.39999999999999,52.5
2016,51169,67.98076923076923,30646.0,0.0648679993265962,0.0,0.0005063428308627,0.0548662771159486,0.7421315291617995,0.1320155089261468,0.002170501434208,0.0032954210482522,0.0001464201561858,110.0655001561514,3.1200000000000006,3.6466666666666665,3.72,3.68,40.53333333333334,63.6,74.53333333333335,49.13333333333333
2017,51169,15.346153846153848,31094.0,0.064464215107335,0.0,0.002851000397979,0.0547488829819142,0.748281175721603,0.1263541445612007,0.0018318645091086,0.0014280802898474,4.0636431011918087e-05,105.5849737356018,3.5066666666666664,6.03,3.696666666666667,3.233333333333333,44.73333333333333,64.23333333333333,70.6,47.43333333333334
2018,51169,8.038461538461538,32710.0,0.072554089992279,0.0,0.0021472806164869,0.0540696740635721,0.7404822060808871,0.1261696680648609,0.0019989253921576,0.0025252639271691,5.2891862586941e-05,110.0567857447943,5.510000000000001,4.95,4.656666666666666,4.866666666666666,40.33333333333333,63.96666666666667,73.60000000000001,46.86666666666667
2019,51169,12.679245283018869,33595.0,0.0907114794047472,0.0,0.0018899165534114,0.0553061826072205,0.7607913912688435,0.0867884512553109,0.0021621161389198,0.0022375837965133,0.0001128789750331,106.7946258676866,6.243333333333333,5.580000000000001,3.2166666666666663,5.196666666666666,42.06666666666667,64.8,73.36666666666666,48.400000000000006
2020,51169,5.769230769230769,35773.0,0.0929829042628398,0.0,0.002084720136642,0.0553708634559912,0.7625676631009696,0.0824167530999891,0.0022124350460031,0.0023156390131636,4.902188440123639e-05,98.17584856707008,7.166666666666667,5.303333333333334,4.97,3.47,44.76666666666667,60.833333333333336,72.3,48.26666666666666
2021,51169,16.21153846153846,38845.0,0.0772370545386759,0.0,0.000568265744541,0.0640308424459034,0.7412004275216066,0.110401585209868,0.0022601625072323,0.0042158739004767,8.578813169574755e-05,97.95340269664597,5.673333333333333,3.0966666666666662,4.31,2.956666666666667,41.53333333333334,61.73333333333333,71.93333333333334,49.666666666666664
2022,51169,17.903846153846153,39605.0,0.0800990005766648,0.0,0.0006540694861748,0.0635956792711576,0.7415883696898782,0.1080317668777664,0.0021254033105978,0.003742515935687,0.0001631948520732,,4.916666666666667,3.39,5.47,2.4433333333333334,41.06666666666667,63.79999999999999,71.39999999999999,46.43333333333334
2008,51167,232.88679245283015,27997.0,0.1126704721035047,0.0,0.0033839332046714,0.072778979528771,0.5742912908360495,0.2306970771213172,0.0026572949524514,0.0035202234285081,7.288247263991978e-07,116.7632089600013,3.6466666666666665,3.4133333333333336,3.6566666666666663,3.026666666666667,38.43333333333334,60.9,68.46666666666667,43.86666666666667
