County,Year,Income,DSCI,Precip,Temp,Count,Percentage,Crop,Coal,Petroleum Products,Natural Gas,Total,Sector,Population
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1157,0.000290482,Developed/High_Intensity,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1157,0.000290482,Developed/High_Intensity,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1157,0.000290482,Developed/High_Intensity,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1157,0.000290482,Developed/High_Intensity,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1157,0.000290482,Developed/High_Intensity,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1157,0.000290482,Developed/High_Intensity,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,460,0.00011549,Barren,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,460,0.00011549,Barren,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,460,0.00011549,Barren,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,460,0.00011549,Barren,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,460,0.00011549,Barren,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,460,0.00011549,Barren,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,830722,0.208565129,Deciduous_Forest,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,830722,0.208565129,Deciduous_Forest,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,830722,0.208565129,Deciduous_Forest,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,830722,0.208565129,Deciduous_Forest,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,830722,0.208565129,Deciduous_Forest,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,830722,0.208565129,Deciduous_Forest,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,51717,0.012984323,Evergreen_Forest,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,51717,0.012984323,Evergreen_Forest,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,51717,0.012984323,Evergreen_Forest,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,51717,0.012984323,Evergreen_Forest,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,51717,0.012984323,Evergreen_Forest,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,51717,0.012984323,Evergreen_Forest,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3783,0.000949778,Mixed_Forest,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3783,0.000949778,Mixed_Forest,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3783,0.000949778,Mixed_Forest,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3783,0.000949778,Mixed_Forest,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3783,0.000949778,Mixed_Forest,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3783,0.000949778,Mixed_Forest,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,9702,0.002435832,Shrubland,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,9702,0.002435832,Shrubland,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,9702,0.002435832,Shrubland,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,9702,0.002435832,Shrubland,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,9702,0.002435832,Shrubland,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,9702,0.002435832,Shrubland,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,390562,0.098056406,Grassland/Pasture,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,390562,0.098056406,Grassland/Pasture,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,390562,0.098056406,Grassland/Pasture,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,390562,0.098056406,Grassland/Pasture,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,390562,0.098056406,Grassland/Pasture,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,390562,0.098056406,Grassland/Pasture,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7220,0.001812689,Woody_Wetlands,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7220,0.001812689,Woody_Wetlands,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7220,0.001812689,Woody_Wetlands,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7220,0.001812689,Woody_Wetlands,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7220,0.001812689,Woody_Wetlands,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7220,0.001812689,Woody_Wetlands,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,87,2.18e-05,Herbaceous_Wetlands,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,87,2.18e-05,Herbaceous_Wetlands,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,87,2.18e-05,Herbaceous_Wetlands,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,87,2.18e-05,Herbaceous_Wetlands,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,87,2.18e-05,Herbaceous_Wetlands,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,87,2.18e-05,Herbaceous_Wetlands,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,313,7.86e-05,Dbl_Crop_WinWht/Corn,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,313,7.86e-05,Dbl_Crop_WinWht/Corn,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,313,7.86e-05,Dbl_Crop_WinWht/Corn,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,313,7.86e-05,Dbl_Crop_WinWht/Corn,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,313,7.86e-05,Dbl_Crop_WinWht/Corn,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,313,7.86e-05,Dbl_Crop_WinWht/Corn,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,4,1e-06,Dbl_Crop_Oats/Corn,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,4,1e-06,Dbl_Crop_Oats/Corn,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,4,1e-06,Dbl_Crop_Oats/Corn,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,4,1e-06,Dbl_Crop_Oats/Corn,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,4,1e-06,Dbl_Crop_Oats/Corn,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,4,1e-06,Dbl_Crop_Oats/Corn,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7,1.76e-06,Pumpkins,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7,1.76e-06,Pumpkins,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7,1.76e-06,Pumpkins,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7,1.76e-06,Pumpkins,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7,1.76e-06,Pumpkins,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,7,1.76e-06,Pumpkins,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3,7.53e-07,Dbl_Crop_Barley/Sorghum,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3,7.53e-07,Dbl_Crop_Barley/Sorghum,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3,7.53e-07,Dbl_Crop_Barley/Sorghum,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3,7.53e-07,Dbl_Crop_Barley/Sorghum,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3,7.53e-07,Dbl_Crop_Barley/Sorghum,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,3,7.53e-07,Dbl_Crop_Barley/Sorghum,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,8,2.01e-06,Dbl_Crop_WinWht/Sorghum,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,8,2.01e-06,Dbl_Crop_WinWht/Sorghum,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,8,2.01e-06,Dbl_Crop_WinWht/Sorghum,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,8,2.01e-06,Dbl_Crop_WinWht/Sorghum,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,8,2.01e-06,Dbl_Crop_WinWht/Sorghum,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,8,2.01e-06,Dbl_Crop_WinWht/Sorghum,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,928,0.000232988,Dbl_Crop_Barley/Corn,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,928,0.000232988,Dbl_Crop_Barley/Corn,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,928,0.000232988,Dbl_Crop_Barley/Corn,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,928,0.000232988,Dbl_Crop_Barley/Corn,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,928,0.000232988,Dbl_Crop_Barley/Corn,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,928,0.000232988,Dbl_Crop_Barley/Corn,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,13,3.26e-06,Dbl_Crop_Soybeans/Oats,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,13,3.26e-06,Dbl_Crop_Soybeans/Oats,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,13,3.26e-06,Dbl_Crop_Soybeans/Oats,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,13,3.26e-06,Dbl_Crop_Soybeans/Oats,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,13,3.26e-06,Dbl_Crop_Soybeans/Oats,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,13,3.26e-06,Dbl_Crop_Soybeans/Oats,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1623,0.000407478,Dbl_Crop_Barley/Soybeans,0.0,2.265014033333333,4.63853214,6.903546173333333,Residential,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1623,0.000407478,Dbl_Crop_Barley/Soybeans,0.21963128,0.9566314633333332,3.719219276666666,4.895482019999999,Commercial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1623,0.000407478,Dbl_Crop_Barley/Soybeans,6.036450817318045,3.289584423315161,3.325686563083336,12.65172180371654,Industrial,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1623,0.000407478,Dbl_Crop_Barley/Soybeans,0.0,49.37818482666666,0.4926842066666667,49.87086903333333,Transportation,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1623,0.000407478,Dbl_Crop_Barley/Soybeans,25.58548916,0.7798153,5.220776,31.58608046,Electic,64907
Fauquier,2009,53677,37.80769230769231,43.53,54.4,1623,0.000407478,Dbl_Crop_Barley/Soybeans,31.84157125731804,56.66923004664849,17.39689818641667,105.9076994903832,Total,64907
Fauquier,2010,55913,58.59615384615385,40.06,55.8,74257,0.018643326,Corn,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,74257,0.018643326,Corn,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,74257,0.018643326,Corn,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,74257,0.018643326,Corn,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,74257,0.018643326,Corn,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,74257,0.018643326,Corn,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1496,0.000375593,Sorghum,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1496,0.000375593,Sorghum,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1496,0.000375593,Sorghum,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1496,0.000375593,Sorghum,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1496,0.000375593,Sorghum,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1496,0.000375593,Sorghum,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,41294,0.010367474,Soybeans,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,41294,0.010367474,Soybeans,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,41294,0.010367474,Soybeans,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,41294,0.010367474,Soybeans,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,41294,0.010367474,Soybeans,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,41294,0.010367474,Soybeans,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Tobacco,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Tobacco,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Tobacco,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Tobacco,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Tobacco,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Tobacco,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1815,0.000455683,Barley,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1815,0.000455683,Barley,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1815,0.000455683,Barley,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1815,0.000455683,Barley,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1815,0.000455683,Barley,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1815,0.000455683,Barley,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,2198,0.000551841,Winter_Wheat,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,2198,0.000551841,Winter_Wheat,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,2198,0.000551841,Winter_Wheat,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,2198,0.000551841,Winter_Wheat,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,2198,0.000551841,Winter_Wheat,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,2198,0.000551841,Winter_Wheat,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1807,0.000453674,Dbl_Crop_WinWht/Soybeans,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1807,0.000453674,Dbl_Crop_WinWht/Soybeans,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1807,0.000453674,Dbl_Crop_WinWht/Soybeans,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1807,0.000453674,Dbl_Crop_WinWht/Soybeans,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1807,0.000453674,Dbl_Crop_WinWht/Soybeans,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1807,0.000453674,Dbl_Crop_WinWht/Soybeans,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,144,3.62e-05,Rye,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,144,3.62e-05,Rye,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,144,3.62e-05,Rye,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,144,3.62e-05,Rye,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,144,3.62e-05,Rye,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,144,3.62e-05,Rye,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,35,8.79e-06,Oats,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,35,8.79e-06,Oats,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,35,8.79e-06,Oats,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,35,8.79e-06,Oats,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,35,8.79e-06,Oats,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,35,8.79e-06,Oats,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,148,3.72e-05,Millet,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,148,3.72e-05,Millet,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,148,3.72e-05,Millet,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,148,3.72e-05,Millet,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,148,3.72e-05,Millet,25.9046931,0.9788964533333332,7.6589788,34.54256835333334,Electic,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,148,3.72e-05,Millet,32.90359975809071,58.64109679278951,20.34186362381024,111.8865601746905,Total,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Canola,0.0,2.349897513333333,4.799955893333333,7.149853406666667,Residential,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Canola,0.2113045,1.055916106666666,3.752052773333333,5.01927338,Commercial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Canola,6.787602158090701,2.559692072789507,3.573714717143577,12.92100894802379,Industrial,65440
Fauquier,2010,55913,58.59615384615385,40.06,55.8,1,2.51e-07,Canola,0.0,51.69669464666667,0.55716144,52.25385608666667,Transportation,65440
