Year,County,DSCI,Income,Agriculture,Aquaculture,Barren,Developed,Forest,Grassland,Open_Water,Shrubland,Wetlands,VACO2
2018,51107,26.5,78609.0,0.15767175096684816,0.0,0.009012138186118854,0.20985121771867168,0.3637482441397435,0.24123903233182908,0.005477417320398913,0.0046927386219922035,0.00830746071439762,110.0567857447943
2019,51107,21.735849056603772,81966.0,0.13298425898703103,0.0,0.004172091786019292,0.22389959245770075,0.37138283708908265,0.2508521854147458,0.0050374441571047895,0.0027087262586443566,0.008962863849671359,106.7946258676866
2020,51107,5.5576923076923075,85393.0,0.1300177626999304,0.0,0.0045593596893394464,0.2238933651248323,0.3717211682842459,0.25045873639459865,0.0055481766561850734,0.003405184254673377,0.010396246896194889,98.17584856707008
2021,51107,12.423076923076923,92163.0,0.10310842658613091,0.0,0.005640835891743419,0.25068618725228425,0.33115593467804033,0.29250544182992155,0.0052121563646909405,0.0024614071755485996,0.009229610221639983,97.95340269664597
2022,51107,25.692307692307693,96862.0,0.0958135571863168,0.0,0.004625601618227191,0.25072187520209505,0.331013865470864,0.30068143952349236,0.004934286188598939,0.003207519369456762,0.009001855440948909,
2008,51091,42.0,31023.0,0.05619341658345832,0.0,0.0005389394173605337,0.0345330653954938,0.8010436206702066,0.10756060979532836,0.00010695231848395088,2.506694964467599e-06,2.0889124703896656e-05,116.7632089600013
2009,51091,60.21153846153846,31877.0,0.03146236406402099,0.0,0.0006768076404062517,0.03603039785426911,0.8014889768088937,0.13020525653934048,7.603641392218383e-05,9.191214869714529e-06,5.096946427750784e-05,105.9076994903832
2010,51091,57.17307692307692,32817.0,0.00901323952723733,0.0,0.00013452596309309448,0.02756111113432125,0.7499513283394399,0.21325373184212834,7.520084893402797e-05,0.0,1.0862344846026262e-05,111.8865601746905
2011,51091,39.71153846153846,36243.0,0.010217288675169934,0.0,0.0001336903981049386,0.030154704857557058,0.7516517030903371,0.20768552676105767,0.00014204604798649726,1.0862344846026262e-05,4.177824940779332e-06,102.5194001632323
2012,51091,30.346153846153847,37074.0,0.009957427963853458,0.0,8.104980385111903e-05,0.03073291582936092,0.7647775934892777,0.19428139322106125,0.00010862344846026261,5.5147289218287177e-05,5.848954917091064e-06,98.56258399481332
2013,51091,38.77358490566038,36584.0,0.01660936083456231,0.0,0.00022142472186130458,0.03607718949360584,0.7991176433725075,0.147716191996123,0.0001587573477496146,1.7546864751273194e-05,8.18853688392749e-05,105.7674022312763
2014,51091,42.34615384615385,38885.0,0.01950375795353423,0.0,0.0004971611679527405,0.03537447933856676,0.7922693527295819,0.15191741275657067,0.0003275414753570996,3.0080339573611187e-05,8.021423886296317e-05,107.4426175725116
2015,51091,6.9423076923076925,39730.0,0.026337008426672904,0.0,0.0003843598945516985,0.035732936718485625,0.8148087182850864,0.12226989584682423,0.0003868665895161661,5.7653984182754775e-05,2.256025468020839e-05,107.6209517155737
2016,51091,32.5,39206.0,0.02303569115846908,0.0,0.0017087304007787467,0.0360855451434874,0.807022088160462,0.13139677221245075,0.0003668130298004253,0.00012366361824706822,0.00026069627630463026,110.0655001561514
2017,51091,41.80769230769231,41410.0,0.027014651632067312,0.0,0.000543952807289469,0.03589503632618786,0.8123396237450858,0.12390927435358604,0.0002673807962098772,1.6711299763117326e-05,1.336903981049386e-05,105.5849737356018
2018,51091,11.538461538461538,41597.0,0.02806997021210817,0.0,0.00112383490906964,0.03564018900480032,0.8093574923023575,0.12512752810631728,0.00040859127920821864,0.00013786822304571794,0.00013452596309309448,110.0567857447943
2019,51091,12.056603773584905,43089.0,0.03868084231705707,0.0,0.000854783697110781,0.02934757360080348,0.8136972611827934,0.11548938246682386,0.00022810943236680666,0.0014037503530265024,0.0002982969500181318,106.7946258676866
2020,51091,0.46153846153846156,44320.0,0.04478285391990976,0.0,0.0021842033799168597,0.029373942470389172,0.8124459484865576,0.10914248710074993,0.00017045810616030582,0.0013385974807294603,0.0005615090555868898,98.17584856707008
2021,51091,52.63461538461539,48161.0,0.03185599502670473,0.0,0.00030999538766970366,0.031969632149947524,0.7947922446005655,0.1393826161939585,0.00019635826442690124,0.001159767110742719,0.0003333912659843983,97.95340269664597
2022,51091,51.34615384615385,50481.0,0.03593633933637092,0.0,0.0005088641800560336,0.031794402159790035,0.794348683094596,0.13486488360880794,0.000167114673253213,0.001967775277556583,0.00041193766956917004,
2008,51169,259.1132075471698,26740.0,0.0636553566233835,0.0,0.0010075254800097785,0.05529457219835997,0.7139788677658284,0.16448724241824175,0.0014448508804237542,0.00012642445203707849,5.160181715799122e-06,116.7632089600013
2009,51169,49.26923076923077,26047.0,0.03674565399820555,0.0,0.0004998926037180399,0.055375200037669325,0.7146296956847336,0.1916517290156373,0.0010120406390111028,7.675770302251193e-05,9.030318002648463e-06,105.9076994903832
2010,51169,5.269230769230769,26788.0,0.05060332199598409,0.0,0.0025059132457349487,0.050140195686991115,0.7210341262167548,0.17317634340493301,0.001857020394973209,0.0006534080097630638,2.967104486584495e-05,111.8865601746905
2011,51169,7.6923076923076925,28607.0,0.03681467142865436,0.0,0.0008391745515318322,0.05469083093761147,0.7215598197290518,0.18409786800642183,0.0017183405113611076,0.00027864981265315257,6.450227144748903e-07,102.5194001632323
2012,51169,17.057692307692307,28506.0,0.037145568081179976,0.0,0.0011997422489232958,0.05489852825167238,0.7218107335649825,0.1831180785031345,0.0014384006532790052,0.0003637928109638381,2.5155885864520718e-05,98.56258399481332
2013,51169,0.49056603773584906,28339.0,0.04911202948011814,0.0,0.000522468398724661,0.054766943617919506,0.7155856193475854,0.17772439856469546,0.001604816513613527,0.000664373395909137,1.9350681434246706e-05,105.7674022312763
2014,51169,29.76923076923077,29255.0,0.05283768067892511,0.0,0.0005366588984431087,0.05469212098304042,0.7163731920819592,0.17220945435593515,0.001838314736253437,0.0014190499718447584,9.352829359885908e-05,107.4426175725116
2015,51169,16.442307692307693,30068.0,0.07336681861251744,0.0,0.0036211575190620337,0.054690185914896994,0.7499053429166508,0.11479920765409754,0.00199699032401426,0.001592561082038504,2.773597672242028e-05,107.6209517155737
2016,51169,67.98076923076923,30646.0,0.06486799932659629,0.0,0.0005063428308627888,0.05486627711594864,0.7421315291617995,0.13201550892614683,0.0021705014342080055,0.003295421048252214,0.00014642015618580008,110.0655001561514
2017,51169,15.346153846153847,31094.0,0.06446421510733501,0.0,0.002851000397979015,0.05474888298191421,0.748281175721603,0.12635414456120073,0.0018318645091086883,0.001428080289847407,4.0636431011918087e-05,105.5849737356018
2018,51169,8.038461538461538,32710.0,0.07255408999227908,0.0,0.0021472806164869094,0.054069674063572146,0.7404822060808871,0.1261696680648609,0.0019989253921576847,0.0025252639271691954,5.2891862586941e-05,110.0567857447943
2019,51169,12.679245283018869,33595.0,0.09071147940474723,0.0,0.0018899165534114284,0.05530618260722051,0.7607913912688435,0.08678845125531096,0.002162116138919832,0.0022375837965133943,0.0001128789750331058,106.7946258676866
2020,51169,5.769230769230769,35773.0,0.09298290426283987,0.0,0.0020847201366420527,0.05537086345599125,0.7625676631009696,0.08241675309998917,0.0022124350460031683,0.002315639013163666,4.9021884401236385e-05,98.17584856707008
2021,51169,16.21153846153846,38845.0,0.07723705453867594,0.0,0.0005682657445410045,0.06403084244590349,0.7412004275216066,0.11040158520986809,0.0022601625072323265,0.004215873900476737,8.578813169574755e-05,97.95340269664597
2022,51169,17.903846153846153,39605.0,0.08009900057666482,0.0,0.0006540694861748804,0.0635956792711576,0.7415883696898782,0.10803176687776642,0.002125403310597861,0.0037425159356870375,0.00016319485207321965,
2008,51167,232.88679245283018,27997.0,0.11267047210350477,0.0,0.003383933204671475,0.07277897952877109,0.5742912908360495,0.23069707712131726,0.002657294952451475,0.003520223428508125,7.288247263991978e-07,116.7632089600013
2009,51167,40.75,28353.0,0.06802121171483712,0.0,0.002937892472115166,0.07260989219224648,0.5715880799258348,0.27930021165070057,0.0025042417599076433,0.003036283810179058,2.186474179197593e-06,105.9076994903832
2010,51167,3.8846153846153846,28905.0,0.04697639774006029,0.0,0.00750397938300614,0.06561754776717257,0.5922327691258185,0.279593199190713,0.0032644059495420064,0.004810243194234705,1.4576494527983955e-06,111.8865601746905
2011,51167,8.134615384615385,29910.0,0.04763088234436677,0.0,0.003862771049915748,0.07029733133538181,0.5848636223171961,0.2861540793777586,0.003254931228098817,0.003935653522555668,7.288247263991978e-07,102.5194001632323
2012,51167,17.03846153846154,30015.0,0.048193535033146946,0.0,0.002781923980665738,0.07164565707922033,0.5851332874659639,0.28540703403319945,0.0034218320904442334,0.0034160014926330395,7.288247263991978e-07,98.56258399481332
2013,51167,3.3962264150943398,29005.0,0.04653618760531517,0.0,0.0021842877050183957,0.07191896635162003,0.5817129130249724,0.29112393518707474,0.0024838346675684657,0.004039875458430753,0.0,105.7674022312763
2014,51167,31.76923076923077,29685.0,0.05372531470651686,0.0,0.0033620684628794992,0.072139800243719,0.57952133707269,0.28547773003166016,0.0026704137975266606,0.00307928446903661,2.4051215971173526e-05,107.4426175725116
2015,51167,20.23076923076923,30445.0,0.07860593321633268,0.0,0.0063852334279833715,0.07206327364744708,0.6397995148942621,0.19783364138325102,0.0028132634439009033,0.0024962246879172523,2.915298905596791e-06,107.6209517155737
2016,51167,52.21153846153846,30992.0,0.06788856561463247,0.0,0.004044248406789148,0.07243716073208986,0.6262841891679154,0.22297590796984415,0.0030770979948574126,0.0032913724644187767,1.4576494527983955e-06,110.0655001561514
2017,51167,21.153846153846153,31802.0,0.07858625494871989,0.0,0.00420604749604977,0.07233002349730917,0.6160041164020547,0.2224744765580815,0.002783381630118536,0.003612784168760823,2.915298905596791e-06,105.5849737356018
2018,51167,9.923076923076923,33361.0,0.0786707986169822,0.0,0.0058561066766175535,0.07181547324047134,0.6220169203948481,0.2129239573433464,0.002760788063600161,0.005949396241596651,6.559422537592779e-06,110.0567857447943
2019,51167,17.22641509433962,34322.0,0.10516139094741384,0.0,0.004791293751348326,0.057515203283792685,0.6686340075447935,0.15817610154569148,0.0028409587835040726,0.002680617343696249,0.00020042679975977937,106.7946258676866
2020,51167,2.769230769230769,37054.0,0.11133534929044286,0.0,0.004968466961553234,0.05749705004106984,0.6727415048835577,0.14878506879836276,0.002897847240594933,0.0016493531955398225,0.00012535958887885526,98.17584856707008
2021,51167,18.48076923076923,39578.0,0.0922717532325544,0.0,0.002836776046298051,0.06706147319931778,0.6398992696686541,0.18928774471931079,0.002743480225659266,0.005761745798043704,0.00013775711016195572,97.95340269664597
2022,51167,22.423076923076923,40218.0,0.09395155265469149,0.0,0.003012379692493832,0.06689917310796972,0.6435749140855901,0.1849920372010306,0.0026785616670493184,0.004741236365756685,0.00015014522541827472,
2008,51043,32.660377358490564,49201.0,0.2720044930410517,0.0,0.001489879932058355,0.062036728270471714,0.3832287102203033,0.2729210422139148,0.007767266713859198,4.485240633159969e-05,0.0005070272020093878,116.7632089600013
2009,51043,37.11538461538461,50518.0,0.2675231526171379,0.0,0.001095958798189523,0.06216348507097406,0.38409065646371926,0.2770182120270753,0.007816019329437025,0.00013845742824102514,0.00015405826522592938,105.9076994903832
2010,51043,93.65384615384616,51440.0,0.20565413334425392,0.0,0.002127564143816316,0.058544090890476276,0.39002677493647536,0.33551940061584307,0.007827719957175702,3.90020924622606e-06,0.0002964159027131806,111.8865601746905
2011,51043,58.57692307692308,53254.0,0.20291813655802635,0.0,0.0007312892336673862,0.06108897742363878,0.3887943088146679,0.3376664658058905,0.00821774088179831,0.00012870690512545999,0.000454374377185336,102.5194001632323
2012,51043,34.28846153846154,52885.0,0.19837439278617297,0.0,0.001497680350550807,0.06193922303931606,0.39360326681526464,0.3362721410003647,0.007663911168834208,0.00027496475185893724,0.00037442008763770177,98.56258399481332
2013,51043,7.3584905660377355,52961.0,0.19536538135270956,0.0,0.00022621213628111147,0.06223953915127547,0.3786011119496561,0.3556834824188318,0.007739965249135616,5.655303407027787e-05,8.775470804008635e-05,105.7674022312763
2014,51043,0.0,53747.0,0.19270229001679046,0.0,0.0006279361377247261,0.06466572151227303,0.37535955194221426,0.35729371225314016,0.009019269058934342,0.00011310650927960904,0.00021841256964338297,107.4426175725116
2015,51043,5.923076923076923,57061.0,0.2553993521752442,0.0,0.0008482955110541681,0.0635461092487612,0.39668833232902945,0.27407160394155144,0.00919669340260105,0.00011895638200989483,0.00013065700974857302,107.6209517155737
2016,51043,23.96153846153846,60494.0,0.21746786715107266,0.0,0.004840159674566541,0.06456016365277997,0.3893676395738631,0.31452847445265436,0.008956830533958147,0.00014235763748725118,0.0001365073236179121,110.0655001561514
2017,51043,38.07692307692308,61770.0,0.2311537013960799,0.0,0.00014625784673347726,0.06360266228283147,0.38983176447416407,0.3053103298991991,0.009693970081494873,8.775470804008635e-05,0.00017355931145705968,105.5849737356018
2018,51043,12.288461538461538,62873.0,0.23911012825838107,0.0,0.000647434734873526,0.06340570171589706,0.3919690791410959,0.2948772701655444,0.009456057317475083,0.00029836600733629357,0.00023596265939667663,110.0567857447943
2019,51043,21.0,67248.0,0.2494144810869103,0.0,0.0010764577519583925,0.063577310922731,0.407653770624794,0.2687127164372369,0.00861751232953648,0.0007683412215065338,0.00017940962532639877,106.7946258676866
2020,51043,8.25,69063.0,0.25604067288903104,0.0,0.0011213517065997887,0.06341780199464091,0.40887408487949856,0.260652841212698,0.008635383229258893,0.0008444265894916669,0.00041343749878113944,98.17584856707008
2021,51043,16.03846153846154,75346.0,0.20590669206507822,0.0,0.0004976891609155919,0.07586344190113356,0.38274833713268586,0.32505933235486995,0.008650032788932954,0.0010344127658245637,0.0002400618305592855,97.95340269664597
2022,51043,19.403846153846153,77961.0,0.20790241729733108,0.0,0.0004532188304609939,0.0759571317499326,0.38134652877353514,0.3230551637643731,0.008552551895509616,0.001961343559408784,0.0007716441294486749,
2008,51105,235.50943396226415,24942.0,0.12551517184050454,0.0,0.006529351086132441,0.06601193021159993,0.6262208758040495,0.17486279303006078,0.0008288842724970953,3.0993755155691965e-05,0.0,116.7632089600013
2009,51105,31.192307692307693,25421.0,0.0978401326214836,0.0,0.00460694355480888,0.06832851473157024,0.6295554859741337,0.1980834733350393,0.0015202834259702238,6.437164532336023e-05,7.947116706587683e-07,105.9076994903832
2010,51105,0.0,25851.0,0.056516715170568964,0.0,0.005802984619150326,0.06547549983390526,0.6341075944236672,0.2369250062384866,0.0010434564235749628,0.00012874329064672046,0.0,111.8865601746905
2011,51105,5.5,26919.0,0.049059140853107086,0.0,0.005899144731300037,0.0683968599352469,0.6278714919440078,0.24762023590221233,0.0010903444121438302,6.27822219820427e-05,0.0,102.5194001632323
2012,51105,10.538461538461538,26617.0,0.0389551766723515,0.0,0.004396344962084306,0.06678597937882157,0.6285676593675049,0.25999548603771067,0.0012612074213354653,3.735144852096211e-05,7.947116706587683e-07,98.56258399481332
2013,51105,0.0,26430.0,0.09429651328201615,0.0,0.007752412347276284,0.06715790444068988,0.6367468318819249,0.19271122244138605,0.001211140586083963,0.00010887549888025125,1.5099521742516597e-05,105.7674022312763
2014,51105,30.365384615384617,26649.0,0.10564102238067007,0.0,0.004169852135946557,0.06957621205450451,0.6291017056101875,0.1884849457768227,0.001186504524293541,0.0017571075038265366,8.265001374851191e-05,107.4426175725116
2015,51105,15.596153846153847,27282.0,0.12853189734232523,0.0,0.00730419496502474,0.06950627742748654,0.6710465875875573,0.11996570024429437,0.0010720660437186784,0.002383340300305646,0.00018993608928744563,107.6209517155737
2016,51105,68.32692307692308,27935.0,0.10992610770886214,0.0,0.004804826760802913,0.06938309711853442,0.6666550108954971,0.14604495842863252,0.0014900843824851905,0.0016879675884792238,7.947116706587682e-06,110.0655001561514
2017,51105,6.884615384615385,28721.0,0.11450762049020995,0.0,0.00654921887789891,0.0697923736289237,0.6817497643679896,0.12494218472595957,0.0009925948766528016,0.0014567064923175224,9.53654004790522e-06,105.5849737356018
2018,51105,11.01923076923077,29859.0,0.13758525269446992,0.0,0.007538634907869076,0.06793910601294745,0.6608369267546041,0.1229140805424384,0.0010569665219761618,0.00207101861373675,5.801395195809008e-05,110.0567857447943
2019,51105,22.28301886792453,31307.0,0.1620409149356522,0.0,0.005458874465755079,0.06600318838322268,0.6956588080278594,0.06565907822982743,0.0011777626959162946,0.003892497762886647,0.00010887549888025125,106.7946258676866
2020,51105,5.653846153846154,34875.0,0.16301349505250284,0.0,0.006027911974206736,0.06563072939721674,0.6996573984374317,0.060577137802756545,0.001321610759803006,0.0036286679069516092,0.00014304866913081245,98.17584856707008
2021,51105,12.865384615384615,37809.0,0.12337431664675913,0.0,0.0025104961627316486,0.07522667181640239,0.6878036297689691,0.1032768372357681,0.0012198833839167714,0.0064117388543586395,0.00017642613109415195,97.95340269664597
2022,51105,26.576923076923077,38552.0,0.12851038263438933,0.0,0.00279185537982505,0.07459491076473632,0.685371488425284,0.10214948227891056,0.0010585685641693614,0.0053301947146275576,0.00019311723805792404,
2008,51127,71.13207547169812,50293.0,0.11009940452183815,0.0,0.0014803919242722592,0.07308011672320941,0.5106782757229958,0.007903331672637265,0.04701509651807391,0.048998442108925844,0.20074494080804725,116.7632089600013
2009,51127,35.34615384615385,52560.0,0.11433338868986896,0.0,0.0028516523925885507,0.0696606644365891,0.5047203308739215,0.01147461902841372,0.049267316710556494,0.05192126719018133,0.19577076067788032,105.9076994903832
2010,51127,73.34615384615384,54596.0,0.09889207847975137,0.0,0.047261828505452616,0.013971989592971301,0.6543237408365163,0.03741627323985987,0.03998165326247697,0.0,0.10815243608297154,111.8865601746905
2011,51127,74.92307692307692,57871.0,0.0697444900476857,0.0,0.000920500106759033,0.07337113393909199,0.5315002411963338,0.02707250915359857,0.04588424157592149,0.048232940301930365,0.20327394367867904,102.5194001632323
2012,51127,62.88461538461539,61034.0,0.07552371236744086,0.0,0.001235241552197259,0.07263884605347441,0.5805129178429931,0.027600768665037603,0.04548725613469036,0.04412864858880375,0.1528726087953627,98.56258399481332
2013,51127,11.962264150943396,63245.0,0.08891683075925443,0.0,0.0024230346452832276,0.07182431417206393,0.5504226866899165,0.011357579495939202,0.04453354210655342,0.04616735071528552,0.18435466141570386,105.7674022312763
2014,51127,5.346153846153846,65591.0,0.08892400108183514,0.0,0.001932752242356376,0.07279611678125578,0.5395067527706209,0.01506344710000174,0.04649834956876849,0.04689217551667908,0.1883864049384825,107.4426175725116
2015,51127,7.6923076923076925,68112.0,0.0932425486149004,0.0,0.003033538152515164,0.07186385455465667,0.5297810253612014,0.004520256538002262,0.04487517101215471,0.04672249768688762,0.2059611080796818,107.6209517155737
2016,51127,9.634615384615385,66243.0,0.09030074415000039,0.0,0.005355349418360972,0.07181482448024167,0.5333364965639408,0.003944548567451939,0.04618158525301891,0.04854293690145746,0.2005235146655279,110.0655001561514
2017,51127,26.923076923076923,69934.0,0.09730097348421943,0.0,0.0014155456968201624,0.07182905901797505,0.534375617818478,0.0027978774722624217,0.04642357239448649,0.0418179086300839,0.20403944548567451,105.5849737356018
2018,51127,26.942307692307693,74471.0,0.09728832056178975,0.0,0.0007291246550101618,0.07174365179157474,0.51973144172143,0.0033656773662941964,0.04645678631586439,0.06416296964089424,0.1965220279471424,110.0567857447943
2019,51127,24.50943396226415,81637.0,0.10323044925782703,1.5816153037096787e-06,0.0006785129652914522,0.06212584912971618,0.5726491265529485,0.005383818493827746,0.049548844234616814,0.019036321795449694,0.18734549595501887,106.7946258676866
2020,51127,0.0,88570.0,0.10511431933496135,1.5816178052206041e-06,0.0006437184467247859,0.06199467311123202,0.5779943188288437,0.005809282198575278,0.04904754975769615,0.016657598724583403,0.18273695797957815,98.17584856707008
2021,51127,16.0,96350.0,0.10127873597304927,1.5816153037096787e-06,0.0007544304998695167,0.0746474974891857,0.5506488576783469,0.018131637841727756,0.04984776952701794,0.017089353356583077,0.18760013601891612,97.95340269664597
2022,51127,31.442307692307693,102849.0,0.10148592757783524,1.5816153037096787e-06,0.0005646366634243553,0.07486734201640136,0.5474524131495496,0.017364554419428562,0.049162930100511655,0.017113077586138725,0.19198753687140677,
2008,51115,100.0,45793.0,0.12441009723497926,0.0,0.005899027650207456,0.07031324232730497,0.16414737275520222,0.009699743451683401,0.046923003832388434,0.025832990213156812,0.5527745225350774,116.7632089600013
2009,51115,36.53846153846154,45407.0,0.13972381465175943,0.0,0.0038759383017134895,0.06869001995375795,0.17045814461723624,0.01373008583283185,0.04711303962246223,0.0325950970766161,0.5238138599436227,105.9076994903832
2010,51115,66.46153846153847,44721.0,0.10113467202989897,0.0,0.07239571786019701,0.019359896113768094,0.5522717195071738,0.0641727108605454,0.03620973616697811,0.0,0.15445554746143858,111.8865601746905
2011,51115,72.67307692307692,47419.0,0.061642859405187975,0.0,0.005127007253032654,0.07017863364266937,0.24907357552339024,0.02883793114369873,0.04587384790802268,0.047295157254616284,0.4919709878693821,102.5194001632323
2012,51115,43.80769230769231,47508.0,0.08305355842016914,0.0,0.004450004750894752,0.0696877078516454,0.3250522598422703,0.03324042694707503,0.04588176606594242,0.04338754632122383,0.39524672980077913,98.56258399481332
2013,51115,9.264150943396226,46628.0,0.07278766667722421,0.0,0.006366198967472207,0.06940661324549458,0.25739160041807874,0.0235723561270706,0.044440661324549456,0.04315791974155132,0.4828769834985589,105.7674022312763
2014,51115,10.0,48907.0,0.090622587350292,0.0,0.004861922201326339,0.07141641096703949,0.15682074631297635,0.020192022171632188,0.04541225378600416,0.03278234187864991,0.5778917153320796,107.4426175725116
2015,51115,8.153846153846153,50695.0,0.09389747569125519,0.0,0.002905963956545149,0.07107338548760017,0.17778244069299717,0.008298229499889146,0.044876160010135245,0.03339879010546987,0.5677675545561081,107.6209517155737
2016,51115,10.038461538461538,52059.0,0.08466490355683653,0.004200582776422893,0.010594495296614196,0.07107338548760017,0.17129351027776898,0.0020903936908117696,0.04509390935292813,0.03763500459253159,0.5733538149684857,110.0655001561514
2017,51115,16.73076923076923,54137.0,0.09594036043454851,1.5836315839483103e-05,0.002644664745193678,0.07102983561904158,0.1575396699711779,0.002070598296012416,0.046261837646090015,0.03323250878915529,0.5912646881829411,105.5849737356018
2018,51115,21.153846153846153,55338.0,0.09594431951350837,0.00454106356697178,0.0023556519811231114,0.07095065403984417,0.17440930541918728,0.0008432838184524752,0.0415624109207234,0.056036803598010956,0.5533565071421784,110.0567857447943
2019,51115,21.32075471698113,58763.0,0.09454280556171413,0.00023358565863237576,0.0019122351376175846,0.09048870870680645,0.21969720964114908,0.0004196623697463022,0.05096522345041649,0.012498812276312039,0.5292417571976056,106.7946258676866
2020,51115,0.0,61846.0,0.09640753175181326,0.003634434485161372,0.0024071200076014316,0.09052038133848542,0.2070677477591613,0.0004909257910239762,0.047683146992683625,0.011421942799227187,0.5403667690748424,98.17584856707008
2021,51115,36.96153846153846,65601.0,0.09062727647040193,0.0033414626421309347,0.001694485794824692,0.11319402654166534,0.18148417952047635,0.005851518702689007,0.04869667120641054,0.006290976467234663,0.5488194026541665,97.95340269664597
2022,51115,18.807692307692307,67870.0,0.09332340924207393,0.0033295854052513224,0.002133943559370348,0.11330092167358186,0.19667120641054064,0.005558546859658569,0.0482690906787445,0.005578342254457923,0.5318349539163209,
2008,51185,199.0754716981132,31241.0,0.06776662181555432,0.0,0.001628275852388372,0.08057826519105839,0.661928891936893,0.18135557306821046,0.0006376745333245102,0.006100687070914889,4.010531656128995e-06,116.7632089600013
2009,51185,41.44230769230769,31222.0,0.05831580396788633,0.0,0.0020828027734163244,0.08057224939357419,0.6526899638450572,0.20049182486542996,0.0008168116139649386,0.005027869852900383,2.673687770752663e-06,105.9076994903832
2010,51185,13.346153846153847,31160.0,0.031210625769938525,0.0,0.0029176617798338435,0.07487127864438682,0.6755359574241959,0.20918532065203224,0.0009317801881073031,0.0053467071195626385,6.684219426881658e-07,111.8865601746905
2011,51185,10.307692307692308,32823.0,0.02778630015754705,0.0,0.0021743765795646033,0.07821405677977035,0.6610064696559833,0.2245510042705478,0.0008281747869906374,0.0054349388159974765,4.678953598817161e-06,102.5194001632323
2012,51185,21.365384615384617,33668.0,0.029444654997356393,0.0,0.0017285391437915968,0.07868128371770937,0.6694098703194589,0.21637553548952884,0.0007078588373067676,0.0036515890729054497,6.684219426881658e-07,98.56258399481332
2013,51185,3.7735849056603774,32882.0,0.033335539125744204,0.0,0.0017064812196828873,0.08070058640657032,0.6652629805870215,0.21292982037497135,0.0006443587527513919,0.005420233533258337,0.0,105.7674022312763
2014,51185,20.03846153846154,33420.0,0.047467315838057404,0.0,0.0031435883964624437,0.07920800020854765,0.6634849782194709,0.20233466416142123,0.0006764430060004238,0.003677657528670288,7.352641369569824e-06,107.4426175725116
2015,51185,16.153846153846153,33555.0,0.05843545149562752,0.0,0.0050064803507343615,0.07975677462349463,0.7050822125568409,0.14799530233058678,0.0008027747531684871,0.0029049617629227685,1.604212662451598e-05,107.6209517155737
2016,51185,51.61538461538461,32877.0,0.05533263683766905,0.0,0.0045325691933684525,0.08011905931643161,0.7017026712146096,0.1535124570455349,0.0008696169474373037,0.003923636803579533,7.352641369569824e-06,110.0655001561514
2017,51185,22.76923076923077,35657.0,0.05429457756067433,0.0,0.0037224417988303954,0.07964113762740958,0.700409274755508,0.15782712068558702,0.0007947536898562291,0.003310025460191797,6.684219426881658e-07,105.5849737356018
2018,51185,11.384615384615385,36685.0,0.05964997416549191,0.0,0.004800606392386407,0.07914917907759109,0.6999266741128871,0.14719319599936098,0.0007399430905557996,0.008527727144815618,1.270001691107515e-05,110.0567857447943
2019,51185,23.32075471698113,37642.0,0.0769854972491095,0.0,0.0031596305230869597,0.07360662432882081,0.7301560564709594,0.11314979803631002,0.0007319220272435415,0.001963823667617831,0.00024664769685193316,106.7946258676866
2020,51185,0.11538461538461539,40281.0,0.07916553870011464,0.0,0.003163653742676573,0.0736142722025594,0.7335686188007794,0.10840376857802687,0.0007091985254552807,0.0011877905558284956,0.00018715889455935778,98.17584856707008
2021,51185,24.423076923076923,42923.0,0.06860831385803443,0.0,0.002581034178481087,0.08189719716133034,0.7083685403954243,0.13362082796314223,0.0006731679403601281,0.0040978346319837,0.000153083871243763,97.95340269664597
2022,51185,16.192307692307693,43986.0,0.0711956198417266,0.0,0.0027091901907662936,0.08198960039946017,0.7086714807766479,0.1310177210316179,0.0005962491118094088,0.003683108302768882,0.000137030345202835,
2008,51121,198.45283018867926,,0.03457907229926291,0.0,0.00012314611554318144,0.13423640484731666,0.6400126715568167,0.1881690492762935,0.0028627010048009136,1.4277810497760168e-05,2.6770894683300316e-06,116.7632089600013
2009,51121,51.0,,0.039753886241544856,0.0,0.00039442451500062466,0.13327176027556173,0.6393442915528904,0.18406953293712408,0.003149149577912227,1.4277810497760168e-05,2.6770894683300316e-06,105.9076994903832
2010,51121,34.53846153846154,,0.05179721939640556,0.0,0.0005764665988470667,0.1244962609983759,0.6338865984901215,0.18592118648605235,0.0032392782566793383,8.298977351823098e-05,0.0,111.8865601746905
2011,51121,43.80769230769231,,0.05084060609305563,0.0,0.0012671556816762149,0.12892505934214987,0.630402812728668,0.18520640359800825,0.003230354625118238,0.00012314611554318144,4.4618157805500525e-06,102.5194001632323
2012,51121,52.78846153846154,,0.05730220770644821,0.0,0.0017874034016883511,0.1311550748692688,0.6393630311791687,0.1673011368706609,0.0030099409255590656,7.942032089379093e-05,1.784726312220021e-06,98.56258399481332
2013,51121,10.339622641509434,,0.05852742231978726,0.0,0.001433135228712677,0.13209919508843318,0.6409416216023273,0.16380485802502187,0.0031857364673127378,7.138905248880084e-06,8.923631561100105e-07,105.7674022312763
2014,51121,9.307692307692308,,0.06006317931145259,0.0,0.0007727864931912691,0.13476914565151435,0.6350654102193428,0.16587870999982152,0.0033329763880708893,9.28057682354411e-05,2.4986168371080296e-05,107.4426175725116
